Date,Open,High,Low,Close,Adj Close,Volume
2015-11-06,21170.039063,21388.339844,21091.789063,21292.939453,21292.939453,0
2015-11-09,21306.589844,21333.060547,20955.320313,20979.039063,20979.039063,0
2015-11-10,20999.359375,21034.599609,20835.390625,21019.939453,21019.939453,0
2015-11-11,21040.580078,21089.460938,20891.939453,20963.480469,20963.480469,0
2015-11-12,20962.050781,21044.990234,20616.970703,20661.759766,20661.759766,0
2015-11-13,20638.490234,20679.339844,20403.050781,20519.679688,20519.679688,0
2015-11-16,20418.240234,20707.589844,20351.730469,20685.449219,20685.449219,0
2015-11-17,20767.769531,21172.810547,20767.769531,21172.810547,21172.810547,0
2015-11-18,21120.419922,21154.210938,21024.970703,21138.859375,21138.859375,0
2015-11-19,21230.119141,21384.929688,21212.410156,21270.169922,21270.169922,0
2015-11-20,21296.349609,21319.439453,21189.550781,21296.910156,21296.910156,0
2015-11-23,21269.630859,21337.080078,21222.710938,21261.410156,21261.410156,0
2015-11-24,21212.000000,21212.000000,20779.849609,20942.089844,20942.089844,0
2015-11-25,20965.949219,21310.009766,20938.009766,21262.560547,21262.560547,0
2015-11-26,21288.750000,21561.669922,21288.259766,21465.660156,21465.660156,0
2015-11-27,21443.720703,21446.750000,21302.179688,21421.199219,21421.199219,0
2015-11-30,21433.990234,21593.380859,21347.099609,21593.380859,21593.380859,0
2015-12-01,21629.669922,21679.519531,21429.939453,21437.820313,21437.820313,0
2015-12-02,21492.560547,21592.199219,21369.859375,21389.320313,21389.320313,0
2015-12-03,21413.580078,21615.849609,20839.740234,20851.259766,20851.259766,0
2015-12-04,20860.689453,20950.380859,20710.630859,20903.970703,20903.970703,0
2015-12-07,21002.470703,21472.769531,20999.279297,21261.070313,21261.070313,0
2015-12-08,21260.929688,21287.220703,20775.849609,20855.699219,20855.699219,0
2015-12-09,20881.089844,20937.009766,20636.429688,20709.140625,20709.140625,0
2015-12-10,20660.009766,20769.109375,20476.009766,20669.810547,20669.810547,0
2015-12-11,20656.689453,20656.720703,20103.939453,20196.800781,20196.800781,0
2015-12-14,20279.250000,20365.570313,19944.240234,19962.310547,19962.310547,0
2015-12-15,20055.519531,20526.410156,20055.519531,20484.650391,20484.650391,0
2015-12-16,20543.660156,20824.560547,20511.419922,20664.230469,20664.230469,0
2015-12-17,20829.279297,21087.349609,20829.279297,20879.619141,20879.619141,0
2015-12-18,20769.539063,20799.130859,20546.169922,20648.529297,20648.529297,0
2015-12-21,20625.990234,20796.220703,20377.150391,20377.150391,20377.150391,0
2015-12-22,20482.330078,20563.900391,20239.900391,20402.369141,20402.369141,0
2015-12-23,20495.789063,20739.130859,20495.789063,20708.820313,20708.820313,0
2015-12-25,null,null,null,null,null,null
2015-12-28,20702.980469,20725.609375,20533.269531,20590.050781,20590.050781,0
2015-12-29,20677.490234,20939.939453,20677.490234,20939.939453,20939.939453,0
2015-12-30,20946.269531,20946.269531,20688.060547,20774.619141,20774.619141,0
2016-01-04,20634.029297,20634.029297,20113.349609,20256.140625,20256.140625,0
2016-01-05,20335.900391,20510.589844,20028.449219,20228.060547,20228.060547,0
2016-01-06,20230.019531,20230.019531,19820.400391,19989.880859,19989.880859,0
2016-01-07,19612.089844,19615.869141,19192.919922,19537.390625,19537.390625,0
2016-01-08,19567.140625,19781.869141,19321.039063,19321.929688,19321.929688,0
2016-01-11,19302.349609,19469.890625,19169.650391,19219.429688,19219.429688,0
2016-01-12,19219.650391,19771.470703,19219.650391,19627.759766,19627.759766,0
2016-01-13,19785.220703,19918.900391,19555.210938,19587.689453,19587.689453,0
2016-01-14,19477.199219,19477.199219,19015.619141,19296.480469,19296.480469,0
2016-01-15,19283.900391,19324.140625,18595.410156,18789.759766,18789.759766,0
2016-01-18,18776.660156,18972.859375,18586.740234,18662.689453,18662.689453,0
2016-01-19,18840.650391,19135.169922,18840.650391,19029.230469,19029.230469,0
2016-01-20,18784.109375,18784.779297,18264.960938,18322.990234,18322.990234,0
2016-01-21,18324.550781,18731.109375,18293.019531,18611.730469,18611.730469,0
2016-01-22,18802.009766,19324.859375,18802.009766,19216.730469,19216.730469,0
2016-01-25,19299.710938,19371.669922,19161.779297,19280.099609,19280.099609,0
2016-01-26,19152.250000,19407.679688,18944.619141,19369.689453,19369.689453,0
2016-01-27,19341.179688,19444.199219,19145.089844,19318.640625,19318.640625,0
2016-01-28,19258.470703,19374.769531,18943.759766,19017.419922,19017.419922,0
2016-01-29,19174.039063,19478.039063,19164.119141,19478.039063,19478.039063,0
2016-02-01,19524.630859,19572.289063,19320.279297,19473.439453,19473.439453,0
2016-02-02,19452.859375,19452.859375,19010.230469,19084.990234,19084.990234,0
2016-02-03,19067.880859,19100.029297,18709.890625,18833.279297,18833.279297,0
2016-02-04,18945.099609,19106.689453,18591.189453,18855.220703,18855.220703,0
2016-02-05,18866.349609,19075.539063,18657.259766,18685.740234,18685.740234,0
2016-02-08,18708.330078,18728.730469,17746.429688,17848.630859,17848.630859,0
2016-02-09,17804.699219,17908.359375,17434.330078,17744.619141,17744.619141,0
2016-02-10,17833.820313,18289.240234,17763.230469,18106.640625,18106.640625,0
2016-02-11,17957.730469,17957.730469,17513.710938,17594.679688,17594.679688,0
2016-02-12,17684.970703,17924.029297,17684.970703,17924.029297,17924.029297,0
2016-02-15,18184.289063,18587.289063,18184.289063,18517.199219,18517.199219,0
2016-02-16,18623.960938,18678.390625,18320.640625,18431.070313,18431.070313,0
2016-02-17,18477.410156,18991.150391,18472.369141,18959.800781,18959.800781,0
2016-02-18,19050.230469,19274.509766,18934.960938,19124.189453,19124.189453,0
2016-02-19,19109.179688,19195.560547,18813.949219,19009.380859,19009.380859,0
2016-02-22,19137.460938,19356.660156,19137.460938,19326.019531,19326.019531,0
2016-02-23,19268.330078,19333.650391,19042.330078,19055.830078,19055.830078,0
2016-02-24,19025.769531,19047.599609,18484.849609,18610.640625,18610.640625,0
2016-02-25,18752.470703,19090.539063,18748.380859,19022.820313,19022.820313,0
2016-02-26,19142.740234,19368.730469,19132.980469,19201.490234,19201.490234,0
2016-02-29,19139.580078,19431.390625,19038.199219,19422.029297,19422.029297,0
2016-03-01,19451.470703,19821.589844,19390.310547,19815.580078,19815.580078,0
2016-03-02,19913.300781,19999.789063,19554.689453,19668.000000,19668.000000,0
2016-03-03,19710.939453,19727.699219,19550.759766,19641.720703,19641.720703,0
2016-03-04,19691.480469,19851.490234,19618.189453,19781.269531,19781.269531,0
2016-03-07,19760.009766,19794.650391,19578.400391,19682.669922,19682.669922,0
2016-03-08,19603.210938,19603.210938,19338.019531,19406.349609,19406.349609,0
2016-03-09,19413.990234,19601.230469,19385.509766,19475.369141,19475.369141,0
2016-03-10,19481.009766,19964.380859,19155.789063,19155.820313,19155.820313,0
2016-03-11,19297.390625,19838.500000,19296.000000,19815.050781,19815.050781,0
2016-03-14,19947.279297,20098.189453,19946.960938,20054.560547,20054.560547,0
2016-03-15,19986.679688,19986.910156,19850.189453,19919.750000,19919.750000,0
2016-03-16,19973.560547,20118.980469,19963.849609,20103.789063,20103.789063,0
2016-03-17,20169.519531,20212.890625,19721.460938,20036.330078,20036.330078,0
2016-03-18,20055.689453,20222.369141,20001.289063,20099.429688,20099.429688,0
2016-03-21,20054.130859,20269.550781,19983.830078,20109.970703,20109.970703,0
2016-03-22,20029.039063,20188.300781,19821.160156,20187.970703,20187.970703,0
2016-03-23,20263.339844,20337.960938,20146.650391,20256.869141,20256.869141,0
2016-03-24,20143.890625,20143.890625,19900.810547,19982.769531,19982.769531,0
2016-03-29,20103.529297,20138.869141,19936.759766,20121.679688,20121.679688,0
2016-03-30,20155.349609,20554.810547,20155.349609,20495.000000,20495.000000,0
2016-03-31,20435.160156,20441.779297,20338.830078,20397.679688,20397.679688,0
2016-04-01,20230.929688,20230.929688,19973.839844,20195.550781,20195.550781,0
2016-04-04,20187.570313,20375.210938,20088.089844,20265.210938,20265.210938,12734500
2016-04-05,20142.529297,20142.529297,19818.839844,19882.990234,19882.990234,0
2016-04-06,19890.550781,20051.589844,19787.259766,20043.820313,20043.820313,0
2016-04-07,20053.660156,20124.380859,19840.429688,19902.679688,19902.679688,0
2016-04-08,19914.410156,20214.509766,19914.410156,20170.509766,20170.509766,0
2016-04-11,20149.550781,20300.509766,20003.669922,20162.750000,20162.750000,0
2016-04-12,20193.810547,20198.519531,19969.800781,20163.099609,20163.099609,0
2016-04-13,20315.330078,20536.099609,20315.330078,20533.789063,20533.789063,0
2016-04-14,20551.029297,20561.310547,20405.449219,20441.880859,20441.880859,0
2016-04-15,20407.939453,20443.279297,20312.070313,20334.460938,20334.460938,0
2016-04-18,20201.189453,20440.869141,20092.630859,20400.859375,20400.859375,0
2016-04-19,20433.140625,20709.050781,20400.949219,20669.529297,20669.529297,0
2016-04-20,20658.539063,20676.279297,20558.720703,20649.589844,20649.589844,0
2016-04-21,20657.730469,20696.580078,20352.349609,20481.300781,20481.300781,0
2016-04-22,20440.189453,20493.509766,20334.539063,20382.380859,20382.380859,0
2016-04-25,20404.890625,20445.039063,20268.550781,20351.410156,20351.410156,0
2016-04-26,20448.669922,20515.880859,20320.419922,20379.789063,20379.789063,0
2016-04-27,20365.660156,20471.199219,20278.509766,20459.720703,20459.720703,0
2016-04-28,20415.460938,20428.580078,20131.500000,20418.380859,20418.380859,0
2016-04-29,20333.980469,20333.980469,20063.210938,20100.710938,20100.710938,0
2016-05-02,20133.740234,20336.859375,20133.740234,20269.849609,20269.849609,0
2016-05-03,20224.830078,20227.890625,19962.689453,20046.189453,20046.189453,0
2016-05-04,20018.310547,20059.589844,19868.439453,19921.210938,19921.210938,0
2016-05-05,19947.369141,20100.910156,19938.279297,20057.980469,20057.980469,0
2016-05-06,20020.619141,20117.679688,19894.480469,20042.419922,20042.419922,0
2016-05-09,20113.029297,20212.199219,19955.560547,20039.529297,20039.529297,0
2016-05-10,20117.789063,20268.160156,20117.130859,20228.449219,20228.449219,0
2016-05-11,20243.029297,20256.150391,20089.220703,20224.730469,20224.730469,0
2016-05-12,20164.839844,20294.419922,20038.669922,20047.160156,20047.160156,0
2016-05-13,19966.429688,20160.070313,19907.169922,20152.259766,20152.259766,0
2016-05-17,20222.400391,20254.640625,19983.259766,20064.140625,20064.140625,0
2016-05-18,19958.779297,20124.759766,19946.619141,20117.390625,20117.390625,0
2016-05-19,20022.369141,20057.720703,19907.769531,19984.849609,19984.849609,0
2016-05-20,20077.259766,20268.500000,20077.259766,20268.500000,20268.500000,0
2016-05-23,20280.150391,20369.589844,20176.710938,20272.150391,20272.150391,0
2016-05-24,20207.710938,20556.240234,20132.259766,20526.259766,20526.259766,0
2016-05-25,20588.500000,20674.750000,20585.070313,20638.619141,20638.619141,0
2016-05-26,20667.140625,20791.580078,20653.119141,20743.900391,20743.900391,0
2016-05-27,20725.980469,20811.140625,20676.970703,20811.140625,20811.140625,0
2016-05-30,20801.740234,20843.470703,20738.609375,20801.130859,20801.130859,0
2016-05-31,20812.220703,20839.640625,20720.570313,20762.380859,20762.380859,0
2016-06-01,20751.410156,20785.099609,20595.349609,20667.669922,20667.669922,0
2016-06-02,20661.560547,20727.830078,20592.439453,20703.339844,20703.339844,0
2016-06-03,20749.349609,20810.669922,20408.939453,20525.710938,20525.710938,0
2016-06-06,20569.410156,20691.140625,20566.000000,20634.240234,20634.240234,0
2016-06-07,20692.539063,20911.419922,20692.539063,20892.009766,20892.009766,0
2016-06-08,20863.689453,20863.689453,20734.939453,20824.650391,20824.650391,0
2016-06-09,20771.919922,20771.919922,20597.009766,20672.240234,20672.240234,0
2016-06-10,20616.130859,20616.130859,20139.960938,20185.160156,20185.160156,0
2016-06-13,20024.369141,20024.369141,19801.119141,19801.119141,19801.119141,0
2016-06-14,19706.679688,19712.949219,19513.990234,19537.140625,19537.140625,0
2016-06-15,19636.310547,19787.150391,19636.310547,19674.359375,19674.359375,0
2016-06-16,19569.300781,19598.339844,19372.320313,19468.390625,19468.390625,0
2016-06-17,19572.980469,19754.939453,19564.750000,19690.109375,19690.109375,0
2016-06-20,19856.000000,20380.220703,19854.240234,20343.580078,20343.580078,0
2016-06-21,20332.119141,20455.900391,20259.160156,20404.730469,20404.730469,0
2016-06-22,20510.099609,20612.939453,20458.419922,20494.240234,20494.240234,0
2016-06-23,20579.080078,20922.320313,20555.300781,20771.740234,20771.740234,0
2016-06-24,19378.390625,20051.710938,19229.089844,19828.599609,19828.599609,0
2016-06-27,19776.890625,19831.859375,18853.130859,18920.990234,18920.990234,0
2016-06-28,19193.199219,19420.050781,19193.199219,19276.460938,19276.460938,0
2016-06-29,19425.359375,19664.650391,19348.990234,19664.400391,19664.400391,0
2016-06-30,19668.619141,19927.939453,19547.210938,19843.429688,19843.429688,0
2016-07-01,19929.230469,20135.369141,19800.480469,20105.230469,20105.230469,0
2016-07-04,20166.759766,20197.330078,19881.529297,19891.289063,19891.289063,0
2016-07-05,19813.500000,19816.230469,19429.199219,19482.279297,19482.279297,0
2016-07-06,19386.980469,19444.330078,19122.529297,19206.599609,19206.599609,0
2016-07-07,19303.390625,19528.439453,19303.390625,19404.349609,19404.349609,0
2016-07-08,19355.900391,19728.660156,19345.410156,19720.740234,19720.740234,0
2016-07-11,19851.599609,20199.009766,19851.599609,20173.250000,20173.250000,0
2016-07-12,20198.990234,20408.970703,20195.769531,20320.449219,20320.449219,0
2016-07-13,20306.929688,20459.179688,20238.250000,20376.599609,20376.599609,0
2016-07-14,20484.880859,20604.900391,20452.519531,20562.029297,20562.029297,0
2016-07-15,20532.910156,20599.740234,20431.259766,20554.119141,20554.119141,0
2016-07-18,20577.439453,20718.300781,20551.339844,20629.019531,20629.019531,0
2016-07-19,20599.310547,20736.939453,20533.310547,20727.240234,20727.240234,0
2016-07-20,20794.339844,20911.609375,20696.240234,20874.400391,20874.400391,0
2016-07-21,20899.449219,20899.449219,20677.720703,20783.900391,20783.900391,0
2016-07-22,20744.630859,20861.250000,20682.449219,20809.929688,20809.929688,0
2016-07-25,20805.220703,20947.900391,20733.640625,20878.949219,20878.949219,0
2016-07-26,20890.769531,21047.000000,20831.929688,21008.539063,21008.539063,0
2016-07-27,21074.039063,21262.039063,21063.189453,21217.660156,21217.660156,0
2016-07-28,21188.949219,21353.259766,21088.269531,21088.490234,21088.490234,0
2016-07-29,21114.210938,21164.439453,21059.660156,21164.439453,21164.439453,0
2016-08-01,21246.029297,21360.750000,21061.199219,21173.980469,21173.980469,0
2016-08-02,21141.179688,21144.460938,20828.800781,20882.199219,20882.199219,0
2016-08-03,20867.119141,20878.220703,20717.910156,20814.740234,20814.740234,0
2016-08-04,20891.140625,20987.679688,20802.570313,20951.060547,20951.060547,0
2016-08-05,20976.140625,21215.310547,20976.140625,21212.890625,21212.890625,0
2016-08-08,21232.369141,21362.669922,21226.490234,21282.410156,21282.410156,0
2016-08-09,21274.150391,21577.150391,21269.519531,21576.410156,21576.410156,0
2016-08-10,21547.589844,21636.050781,21508.660156,21630.179688,21630.179688,0
2016-08-11,21666.849609,21838.179688,21606.650391,21838.179688,21838.179688,0
2016-08-12,21834.359375,21850.359375,21762.570313,21837.609375,21837.609375,0
2016-08-15,21861.380859,21947.539063,21820.529297,21850.109375,21850.109375,0
2016-08-16,21745.630859,21839.000000,21662.029297,21677.550781,21677.550781,0
2016-08-17,21693.869141,21710.710938,21469.630859,21469.980469,21469.980469,0
2016-08-18,21525.570313,21744.830078,21525.470703,21687.640625,21687.640625,0
2016-08-19,21707.470703,21708.279297,21453.029297,21581.990234,21581.990234,0
2016-08-22,21591.609375,21679.980469,21373.859375,21515.740234,21515.740234,0
2016-08-23,21567.109375,21742.300781,21542.939453,21697.609375,21697.609375,0
2016-08-24,21589.230469,21736.609375,21505.410156,21653.289063,21653.289063,0
2016-08-25,21575.169922,21577.539063,21428.310547,21480.320313,21480.320313,0
2016-08-26,21453.789063,21578.640625,21388.480469,21560.140625,21560.140625,0
2016-08-29,21480.060547,21522.000000,21303.259766,21518.140625,21518.140625,0
2016-08-30,21596.169922,21717.519531,21593.390625,21599.800781,21599.800781,0
2016-08-31,21573.949219,21609.689453,21393.339844,21396.960938,21396.960938,0
2016-09-01,21433.910156,21613.990234,21396.519531,21452.800781,21452.800781,0
2016-09-02,21513.439453,21735.580078,21402.289063,21733.310547,21733.310547,0
2016-09-05,21787.980469,21835.970703,21732.839844,21772.289063,21772.289063,0
2016-09-06,21816.990234,21858.660156,21744.320313,21775.480469,21775.480469,0
2016-09-07,21807.570313,21833.449219,21735.929688,21787.619141,21787.619141,0
2016-09-08,21782.689453,21830.580078,21574.560547,21674.710938,21674.710938,0
2016-09-09,21629.220703,21629.220703,21262.759766,21315.419922,21315.419922,0
2016-09-12,21113.830078,21173.689453,20886.380859,21164.699219,21164.699219,0
2016-09-13,21231.449219,21303.000000,21044.230469,21060.769531,21060.769531,0
2016-09-14,21115.970703,21159.640625,21034.630859,21077.250000,21077.250000,0
2016-09-15,21021.460938,21128.929688,20981.130859,21106.310547,21106.310547,0
2016-09-16,21070.980469,21131.949219,20913.070313,21027.759766,21027.759766,0
2016-09-19,21113.669922,21205.050781,21085.960938,21193.349609,21193.349609,0
2016-09-20,21187.050781,21347.769531,21170.869141,21232.529297,21232.529297,0
2016-09-21,21360.429688,21410.869141,21232.390625,21247.099609,21247.099609,0
2016-09-22,21386.710938,21734.330078,21386.710938,21671.970703,21671.970703,0
2016-09-23,21632.609375,21632.609375,21513.050781,21549.480469,21549.480469,0
2016-09-26,21466.759766,21466.759766,21307.589844,21334.089844,21334.089844,0
2016-09-27,21386.769531,21432.130859,21130.570313,21319.759766,21319.759766,0
2016-09-28,21439.679688,21653.240234,21433.869141,21549.380859,21549.380859,0
2016-09-29,21671.789063,21771.179688,21446.650391,21493.560547,21493.560547,0
2016-09-30,21359.240234,21611.470703,21148.240234,21583.980469,21583.980469,0
2016-10-04,21557.279297,21724.779297,21557.279297,21700.250000,21700.250000,0
2016-10-05,21584.800781,21629.759766,21462.039063,21570.169922,21570.169922,0
2016-10-06,21646.990234,21778.160156,21559.080078,21559.080078,21559.080078,0
2016-10-07,21516.310547,21521.509766,21253.779297,21275.369141,21275.369141,0
2016-10-10,21301.089844,21495.519531,21267.779297,21474.679688,21474.679688,0
2016-10-11,21439.250000,21466.689453,21302.039063,21316.289063,21316.289063,0
2016-10-12,21320.119141,21384.410156,21227.910156,21247.900391,21247.900391,0
2016-10-13,21140.980469,21140.980469,20990.970703,21087.710938,21087.710938,0
2016-10-14,21126.529297,21360.619141,21126.529297,21320.939453,21320.939453,0
2016-10-17,21287.550781,21311.080078,21204.500000,21235.460938,21235.460938,0
2016-10-18,21306.449219,21484.810547,21306.449219,21448.429688,21448.429688,0
2016-10-19,21466.679688,21559.789063,21394.179688,21552.849609,21552.849609,0
2016-10-20,21580.330078,21603.800781,21291.910156,21400.380859,21400.380859,0
2016-10-21,21423.250000,21454.060547,21311.679688,21341.390625,21341.390625,0
2016-10-24,21393.980469,21545.939453,21393.980469,21423.539063,21423.539063,0
2016-10-25,21469.339844,21488.009766,21230.519531,21270.759766,21270.759766,0
2016-10-26,21267.099609,21282.810547,21088.310547,21222.119141,21222.119141,0
2016-10-27,21217.910156,21354.679688,21096.400391,21237.039063,21237.039063,0
2016-10-28,21155.259766,21177.949219,20995.320313,21162.009766,21162.009766,0
2016-10-31,21121.529297,21164.490234,21038.269531,21146.230469,21146.230469,0
2016-11-01,21223.789063,21247.269531,20878.019531,20892.699219,20892.699219,0
2016-11-02,20814.089844,20865.070313,20705.330078,20705.330078,20705.330078,0
2016-11-03,20670.029297,20829.089844,20647.339844,20648.269531,20648.269531,0
2016-11-04,20585.839844,20585.839844,20367.949219,20428.980469,20428.980469,0
2016-11-07,20590.859375,20744.269531,20581.859375,20677.210938,20677.210938,0
2016-11-08,20701.339844,20763.990234,20548.470703,20616.119141,20616.119141,0
2016-11-09,20328.800781,20665.439453,20100.070313,20664.589844,20664.589844,0
2016-11-10,20736.820313,20888.289063,20433.349609,20476.789063,20476.789063,0
2016-11-11,20537.779297,20575.710938,20344.949219,20381.259766,20381.259766,0
2016-11-14,20504.650391,20624.429688,20336.109375,20367.500000,20367.500000,0
2016-11-15,20411.890625,20613.609375,20411.160156,20590.789063,20590.789063,0
2016-11-16,20605.910156,20662.429688,20441.650391,20463.429688,20463.429688,0
2016-11-17,20468.669922,20587.259766,20425.880859,20587.259766,20587.259766,0
2016-11-18,20643.289063,20656.070313,20515.589844,20520.769531,20520.769531,0
2016-11-21,20567.539063,20600.939453,20363.769531,20598.519531,20598.519531,0
2016-11-22,20663.390625,20763.669922,20595.990234,20712.929688,20712.929688,0
2016-11-23,20757.419922,20840.970703,20645.919922,20697.500000,20697.500000,0
2016-11-24,20752.029297,20790.119141,20654.119141,20780.220703,20780.220703,0
2016-11-25,20800.269531,20918.570313,20707.140625,20911.800781,20911.800781,0
2016-11-28,20914.060547,20916.039063,20746.880859,20805.060547,20805.060547,0
2016-11-29,20792.539063,20904.179688,20748.109375,20863.560547,20863.560547,0
2016-11-30,20828.300781,20956.529297,20813.599609,20876.519531,20876.519531,0
2016-12-01,20869.419922,20882.789063,20623.289063,20643.380859,20643.380859,0
2016-12-02,20557.500000,20592.970703,20468.720703,20529.359375,20529.359375,0
2016-12-05,20521.710938,20874.730469,20511.259766,20688.210938,20688.210938,0
2016-12-06,20705.830078,20892.570313,20705.830078,20892.539063,20892.539063,0
2016-12-07,21045.009766,21202.400391,21042.609375,21202.400391,21202.400391,0
2016-12-08,21287.019531,21459.060547,21244.500000,21443.050781,21443.050781,0
2016-12-09,21467.759766,21666.890625,21453.300781,21662.210938,21662.210938,0
2016-12-12,21676.529297,21702.890625,21539.669922,21600.939453,21600.939453,0
2016-12-13,21625.259766,21790.050781,21611.730469,21769.539063,21769.539063,0
2016-12-14,21740.359375,21807.869141,21633.630859,21634.029297,21634.029297,0
2016-12-15,21660.500000,21731.400391,21578.759766,21696.990234,21696.990234,0
2016-12-16,21686.880859,21889.769531,21684.150391,21816.240234,21816.240234,0
2016-12-19,21808.460938,21898.289063,21791.640625,21889.009766,21889.009766,0
2016-12-20,21891.199219,21981.169922,21831.609375,21954.220703,21954.220703,0
2016-12-21,21954.550781,22081.689453,21949.060547,22066.150391,22066.150391,0
2016-12-22,22007.660156,22088.669922,21956.119141,22048.519531,22048.519531,0
2016-12-23,22056.230469,22117.830078,22035.640625,22088.740234,22088.740234,0
2016-12-27,22135.759766,22175.250000,22122.509766,22141.369141,22141.369141,0
2016-12-28,22129.330078,22177.480469,22123.400391,22154.859375,22154.859375,0
2016-12-29,22077.400391,22146.980469,22054.890625,22146.980469,22146.980469,0
2016-12-30,22140.779297,22197.939453,22081.320313,22188.939453,22188.939453,0
2017-01-02,null,null,null,null,null,null
2017-01-03,22466.630859,22541.910156,22367.349609,22407.990234,22407.990234,0
2017-01-04,22411.539063,22423.859375,22206.810547,22256.980469,22256.980469,0
2017-01-05,22252.900391,22344.990234,22234.880859,22282.169922,22282.169922,0
2017-01-06,22244.789063,22258.980469,22153.220703,22255.269531,22255.269531,0
2017-01-09,22279.130859,22303.789063,22120.269531,22193.919922,22193.919922,0
2017-01-10,22230.730469,22243.900391,22128.839844,22203.310547,22203.310547,0
2017-01-11,22192.519531,22413.929688,22181.050781,22364.099609,22364.099609,0
2017-01-12,22368.189453,22379.339844,22260.869141,22301.500000,22301.500000,0
2017-01-13,22356.140625,22498.890625,22318.830078,22498.890625,22498.890625,0
2017-01-16,22444.070313,22556.400391,22423.179688,22528.750000,22528.750000,0
2017-01-17,22513.910156,22518.349609,22314.560547,22476.560547,22476.560547,0
2017-01-18,22535.179688,22631.050781,22478.689453,22631.050781,22631.050781,0
2017-01-19,22640.269531,22684.619141,22561.570313,22634.839844,22634.839844,0
2017-01-20,22590.750000,22675.970703,22553.560547,22645.259766,22645.259766,0
2017-01-23,22571.429688,22602.539063,22507.740234,22568.480469,22568.480469,0
2017-01-24,22595.039063,22711.009766,22590.189453,22711.009766,22711.009766,0
2017-01-25,22800.400391,22894.539063,22784.179688,22845.240234,22845.240234,0
2017-01-26,22924.480469,22944.279297,22814.210938,22861.960938,22861.960938,0
2017-01-27,22856.910156,22903.830078,22822.460938,22881.119141,22881.119141,0
2017-01-30,22836.589844,22844.830078,22571.330078,22595.419922,22595.419922,0
2017-01-31,22596.660156,22730.810547,22465.859375,22465.859375,22465.859375,0
2017-02-01,22529.740234,22692.449219,22518.970703,22577.310547,22577.310547,0
2017-02-02,22588.009766,22709.859375,22555.509766,22621.400391,22621.400391,0
2017-02-03,22637.240234,22708.730469,22596.410156,22644.500000,22644.500000,0
2017-02-06,22630.240234,22647.570313,22365.859375,22365.859375,22365.859375,0
2017-02-07,22356.289063,22652.220703,22332.990234,22571.199219,22571.199219,0
2017-02-08,22588.449219,22744.560547,22588.449219,22709.310547,22709.310547,0
2017-02-09,22749.369141,22865.140625,22694.130859,22856.310547,22856.310547,0
2017-02-10,22927.640625,23035.800781,22927.640625,23032.199219,23032.199219,0
2017-02-13,23082.630859,23287.769531,23082.630859,23250.380859,23250.380859,0
2017-02-14,23258.189453,23328.199219,23180.439453,23285.689453,23285.689453,0
2017-02-15,23326.250000,23403.029297,23256.029297,23319.109375,23319.109375,0
2017-02-16,23280.960938,23333.960938,23205.080078,23297.519531,23297.519531,0
2017-02-17,23306.929688,23351.619141,23199.789063,23300.050781,23300.050781,0
2017-02-20,23366.349609,23469.980469,23355.250000,23453.990234,23453.990234,0
2017-02-21,23451.980469,23636.390625,23439.630859,23636.390625,23636.390625,0
2017-02-22,23663.509766,23696.439453,23545.279297,23612.890625,23612.890625,0
2017-02-23,23612.150391,23710.900391,23560.650391,23593.259766,23593.259766,0
2017-02-24,23556.660156,23559.109375,23208.320313,23345.109375,23345.109375,0
2017-02-27,23384.330078,23418.919922,23307.349609,23362.630859,23362.630859,0
2017-02-28,23428.859375,23440.080078,23313.429688,23365.519531,23365.519531,0
2017-03-01,23413.859375,23623.439453,23394.179688,23603.910156,23603.910156,0
2017-03-02,23610.240234,23635.369141,23514.519531,23580.300781,23580.300781,0
2017-03-03,23533.630859,23533.630859,23414.019531,23437.250000,23437.250000,0
2017-03-06,23358.949219,23424.679688,23312.460938,23381.859375,23381.859375,0
2017-03-07,23367.570313,23384.289063,23248.660156,23272.720703,23272.720703,0
2017-03-08,23224.179688,23271.929688,23143.750000,23234.839844,23234.839844,0
2017-03-09,23207.240234,23317.089844,23181.269531,23285.119141,23285.119141,0
2017-03-10,23336.150391,23419.250000,23312.500000,23325.480469,23325.480469,0
2017-03-13,23349.339844,23436.369141,23316.230469,23420.750000,23420.750000,0
2017-03-14,23422.359375,23483.490234,23388.080078,23427.380859,23427.380859,0
2017-03-15,23443.240234,23535.060547,23431.119141,23519.539063,23519.539063,0
2017-03-16,23658.640625,23709.099609,23591.679688,23663.570313,23663.570313,0
2017-03-17,23631.039063,23690.099609,23443.050781,23690.099609,23690.099609,0
2017-03-20,23643.470703,23678.199219,23591.009766,23613.230469,23613.230469,0
2017-03-21,23661.240234,23683.949219,23356.179688,23377.289063,23377.289063,0
2017-03-22,23265.689453,23265.689453,23032.660156,23172.160156,23172.160156,0
2017-03-23,23194.099609,23434.150391,23135.880859,23433.669922,23433.669922,0
2017-03-24,23430.369141,23545.710938,23407.830078,23542.839844,23542.839844,0
2017-03-27,23451.619141,23451.619141,23218.589844,23357.480469,23357.480469,0
2017-03-28,23404.029297,23583.699219,23368.169922,23579.509766,23579.509766,0
2017-03-29,23616.259766,23668.949219,23574.089844,23655.580078,23655.580078,0
2017-03-30,23664.759766,23798.689453,23655.619141,23795.250000,23795.250000,0
2017-03-31,23729.810547,23917.640625,23704.550781,23904.080078,23904.080078,0
2017-04-03,23937.619141,23982.250000,23885.470703,23896.599609,23896.599609,0
